FILEID,STUSAB,SUMLEV,GEOCOMP,CHARITER,CIFSN,LOGRECNO,REGION,DIVISION,STATE,COUNTY,COUNTYCC,COUNTYSC,COUSUB,COUSUBCC,COUSUBSC,PLACE,PLACECC,PLACESC,TRACT,BLKGRP,BLOCK,IUC,CONCIT,CONCITCC,CONCITSC,AIANHH,AIANHHFP,AIANHHCC,AIHHTLI,AITSCE,AITS,AITSCC,TTRACT,TBLKGRP,ANRC,ANRCCC,CBSA,CBSASC,METDIV,CSA,NECTA,NECTASC,NECTADIV,CNECTA,CBSAPCI,NECTAPCI,UA,UASC,UATYPE,UR,CD,SLDU,SLDL,VTD,VTDI,RESERVE2,ZCTA5,SUBMCD,SUBMCDCC,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,RESERVE3,UGA,STATENS,COUNTYNS,COUSUBNS,PLACENS,CONCITNS,AIANHHNS,AITSNS,ANRCNS,SUBMCDNS,CD113,CD114,CD115,SLDU2,SLDU3,SLDU4,SLDL2,SLDL3,SLDL4,AIANHHSC,CSASC,CNECTASC,MEMI,NMEMI,PUMA,RESERVED
PLST,IL,511,0,0,,0000871,2,3,17,031,H1,,,,,,,,222200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,231073,0,Census Tract 2222,S,,1912,963,41.9158997,-87.6833143,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000872,2,3,17,031,H1,,,,,,,,222500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,158414,0,Census Tract 2225,S,,1410,557,41.9165576,-87.6995692,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000873,2,3,17,031,H1,,,,,,,,222600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,160603,0,Census Tract 2226,S,,1602,783,41.9160537,-87.7055384,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000874,2,3,17,031,H1,,,,,,,,222700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,226174,0,Census Tract 2227,S,,2235,918,41.9149016,-87.7106218,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000875,2,3,17,031,H1,,,,,,,,222800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,111384,0,Census Tract 2228,S,,1074,415,41.9152251,-87.715898,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000876,2,3,17,031,H1,,,,,,,,222900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,218387,0,Census Tract 2229,S,,1244,413,41.9156523,-87.7197821,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000877,2,3,17,031,H1,,,,,,,,230100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,164480,0,Census Tract 2301,S,,1623,661,41.9128517,-87.7043121,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000878,2,3,17,031,H1,,,,,,,,230200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,210188,0,Census Tract 2302,S,,2107,690,41.9112677,-87.7096994,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000879,2,3,17,031,H1,,,,,,,,230300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,104634,0,Census Tract 2303,S,,1024,303,41.9111869,-87.7153698,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000880,2,3,17,031,H1,,,,,,,,230400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,334575,0,Census Tract 2304,S,,2609,784,41.911559,-87.7221065,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000881,2,3,17,031,H1,,,,,,,,230500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,456373,0,Census Tract 2305 (part),S,,3489,1161,41.9109893,-87.7309441,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000882,2,3,17,031,H1,,,,,,,,230600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,159518,0,Census Tract 2306 (part),S,,1280,431,41.90881,-87.7304559,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000883,2,3,17,031,H1,,,,,,,,230700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,513729,0,Census Tract 2307 (part),S,,5070,1615,41.9072256,-87.7212718,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000884,2,3,17,031,H1,,,,,,,,230800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,205652,0,Census Tract 2308,S,,1314,405,41.9070599,-87.7154827,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000885,2,3,17,031,H1,,,,,,,,230900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,455181,0,Census Tract 2309,S,,5399,2091,41.9071059,-87.7105957,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000886,2,3,17,031,H1,,,,,,,,231100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,34290,0,Census Tract 2311 (part),S,,0,0,41.9018263,-87.7144332,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000887,2,3,17,031,H1,,,,,,,,231200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,2913,0,Census Tract 2312 (part),S,,0,0,41.9025796,-87.7169636,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000888,2,3,17,031,H1,,,,,,,,240200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,166087,0,Census Tract 2402,S,,1452,840,41.912583,-87.6704904,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000889,2,3,17,031,H1,,,,,,,,240300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,166590,0,Census Tract 2403,S,,1317,703,41.9121845,-87.6747591,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000890,2,3,17,031,H1,,,,,,,,240500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,233372,0,Census Tract 2405,S,,2251,1249,41.9115352,-87.683293,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000891,2,3,17,031,H1,,,,,,,,240600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,162940,0,Census Tract 2406,S,,1457,657,41.9114486,-87.6899946,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000892,2,3,17,031,H1,,,,,,,,240700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,163220,0,Census Tract 2407,S,,1535,632,41.9114187,-87.6942712,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000893,2,3,17,031,H1,,,,,,,,240800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,165946,0,Census Tract 2408,S,,1617,720,41.9115928,-87.6994095,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000894,2,3,17,031,H1,,,,,,,,240900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,939504,65620,Census Tract 2409,S,,1182,548,41.9026464,-87.6999511,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000895,2,3,17,031,H1,,,,,,,,241000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,210167,0,Census Tract 2410,S,,2047,877,41.9089893,-87.694815,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000896,2,3,17,031,H1,,,,,,,,241100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,333255,0,Census Tract 2411,S,,3682,1742,41.9075522,-87.6899151,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000897,2,3,17,031,H1,,,,,,,,241200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,328119,0,Census Tract 2412,S,,1696,843,41.9076204,-87.684408,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000898,2,3,17,031,H1,,,,,,,,241300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,164083,0,Census Tract 2413,S,,1857,829,41.9067953,-87.6810283,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000899,2,3,17,031,H1,,,,,,,,241400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,517655,0,Census Tract 2414,S,,4595,2546,41.9065767,-87.6748059,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000900,2,3,17,031,H1,,,,,,,,241500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,302870,0,Census Tract 2415,S,,2872,1437,41.9088781,-87.6713119,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000901,2,3,17,031,H1,,,,,,,,241600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,293931,0,Census Tract 2416,S,,3477,1809,41.9072149,-87.6648593,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000902,2,3,17,031,H1,,,,,,,,242000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,281300,0,Census Tract 2420 (part),S,,3793,2008,41.8990453,-87.6658778,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000903,2,3,17,031,H1,,,,,,,,242100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,327979,0,Census Tract 2421,S,,3648,1880,41.8998542,-87.6704564,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000904,2,3,17,031,H1,,,,,,,,242200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,326988,0,Census Tract 2422,S,,3590,1912,41.9005058,-87.6744323,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000905,2,3,17,031,H1,,,,,,,,242300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,164718,0,Census Tract 2423 (part),S,,1664,912,41.8992992,-87.6786399,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000906,2,3,17,031,H1,,,,,,,,242400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,21087,0,Census Tract 2424 (part),S,,0,0,41.902571,-87.6857905,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000907,2,3,17,031,H1,,,,,,,,242500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,185881,0,Census Tract 2425 (part),S,,2271,1104,41.9000263,-87.6906486,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000908,2,3,17,031,H1,,,,,,,,242600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,475744,0,Census Tract 2426,S,,5831,2784,41.9004376,-87.6952656,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000909,2,3,17,031,H1,,,,,,,,242700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,165377,0,Census Tract 2427 (part),S,,2029,820,41.8971246,-87.6988988,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000910,2,3,17,031,H1,,,,,,,,242900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,86260,0,Census Tract 2429 (part),S,,334,183,41.8912561,-87.6840062,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000911,2,3,17,031,H1,,,,,,,,243000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,258686,0,Census Tract 2430 (part),S,,2032,1019,41.8924764,-87.6781802,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000912,2,3,17,031,H1,,,,,,,,243100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,278709,0,Census Tract 2431 (part),S,,2242,1009,41.8926344,-87.6734608,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000913,2,3,17,031,H1,,,,,,,,243200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,278232,0,Census Tract 2432 (part),S,,2150,1048,41.8921967,-87.6690056,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000914,2,3,17,031,H1,,,,,,,,243300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,278664,0,Census Tract 2433 (part),S,,2369,1263,41.8931538,-87.6647618,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000915,2,3,17,031,H1,,,,,,,,243400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,235043,0,Census Tract 2434 (part),S,,2640,1288,41.8932241,-87.6601845,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000916,2,3,17,031,H1,,,,,,,,250200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,8226,0,Census Tract 2502 (part),S,,0,0,41.9144337,-87.7470947,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000917,2,3,17,031,H1,,,,,,,,250500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,478243,0,Census Tract 2505 (part),S,,802,314,41.9101455,-87.7975478,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000918,2,3,17,031,H1,,,,,,,,300500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,226539,0,Census Tract 3005 (part),S,,2869,859,41.8470418,-87.721881,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000919,2,3,17,031,H1,,,,,,,,300600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,271238,0,Census Tract 3006 (part),S,,2824,797,41.8470996,-87.7170011,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000920,2,3,17,031,H1,,,,,,,,300700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,317945,0,Census Tract 3007 (part),S,,5155,1532,41.8487848,-87.71217,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000921,2,3,17,031,H1,,,,,,,,300800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,325846,0,Census Tract 3008,S,,4610,1410,41.8491467,-87.7071848,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000922,2,3,17,031,H1,,,,,,,,300900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,327299,0,Census Tract 3009,S,,5050,1537,41.8474846,-87.7029755,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000923,2,3,17,031,H1,,,,,,,,301100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,179569,0,Census Tract 3011 (part),S,,2316,808,41.8470069,-87.6980739,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000924,2,3,17,031,H1,,,,,,,,301200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,279189,0,Census Tract 3012 (part),S,,3879,1298,41.8481334,-87.6926134,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000925,2,3,17,031,H1,,,,,,,,301600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,329517,0,Census Tract 3016,S,,4654,1376,41.8416683,-87.7125828,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000926,2,3,17,031,H1,,,,,,,,301701,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,330773,0,Census Tract 3017.01,S,,4381,1247,41.8431845,-87.7199454,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000927,2,3,17,031,H1,,,,,,,,301702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,330989,0,Census Tract 3017.02,S,,4045,1141,41.8397176,-87.7198505,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000928,2,3,17,031,H1,,,,,,,,301801,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,694638,0,Census Tract 3018.01,S,,4005,1158,41.8413681,-87.733899,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000929,2,3,17,031,H1,,,,,,,,301802,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,345011,0,Census Tract 3018.02,S,,3518,1059,41.845347,-87.7281241,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000930,2,3,17,031,H1,,,,,,,,301803,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,351050,0,Census Tract 3018.03,S,,5357,1472,41.8396066,-87.7277676,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000931,2,3,17,031,H1,,,,,,,,310200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,320480,0,Census Tract 3102,S,,1336,674,41.8564599,-87.6446816,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000932,2,3,17,031,H1,,,,,,,,310300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,318221,0,Census Tract 3103,S,,1697,749,41.8561641,-87.6486091,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000933,2,3,17,031,H1,,,,,,,,310400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,124463,0,Census Tract 3104,S,,1332,595,41.8569938,-87.6523672,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000934,2,3,17,031,H1,,,,,,,,310500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,163307,0,Census Tract 3105,S,,1700,656,41.8555743,-87.6550463,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000935,2,3,17,031,H1,,,,,,,,310600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,543019,0,Census Tract 3106,S,,5868,2462,41.85676,-87.6600634,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000936,2,3,17,031,H1,,,,,,,,310700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,160036,0,Census Tract 3107,S,,1692,713,41.8562352,-87.6645809,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000937,2,3,17,031,H1,,,,,,,,310800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,332783,0,Census Tract 3108,S,,4516,1641,41.8563986,-87.667705,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000938,2,3,17,031,H1,,,,,,,,310900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,480160,0,Census Tract 3109 (part),S,,5123,1872,41.8556266,-87.6747106,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000939,2,3,17,031,H1,,,,,,,,570100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,1523744,0,Census Tract 5701,S,,1257,427,41.8106607,-87.7209303,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000940,2,3,17,031,H1,,,,,,,,570400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,463390,0,Census Tract 5704,S,,1615,570,41.8057139,-87.7195348,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000941,2,3,17,031,H1,,,,,,,,580100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,763546,0,Census Tract 5801,S,,2989,951,41.826986,-87.6910619,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000942,2,3,17,031,H1,,,,,,,,580200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,729816,0,Census Tract 5802,S,,3515,1013,41.8264543,-87.6987793,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000943,2,3,17,031,H1,,,,,,,,580300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,471021,0,Census Tract 5803,S,,2426,740,41.8245767,-87.7081351,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000944,2,3,17,031,H1,,,,,,,,580400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,1316120,0,Census Tract 5804,S,,4795,1569,41.8118701,-87.7082912,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000945,2,3,17,031,H1,,,,,,,,580501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,492117,0,Census Tract 5805.01,S,,5067,1667,41.819736,-87.7004249,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000946,2,3,17,031,H1,,,,,,,,580502,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,494416,0,Census Tract 5805.02,S,,5349,1622,41.8145559,-87.6996139,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000947,2,3,17,031,H1,,,,,,,,580600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,492790,0,Census Tract 5806,S,,5531,1705,41.8176173,-87.6926491,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000948,2,3,17,031,H1,,,,,,,,580700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,549606,0,Census Tract 5807,S,,6137,1842,41.8165694,-87.6868349,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000949,2,3,17,031,H1,,,,,,,,580800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,183275,0,Census Tract 5808,S,,2061,592,41.8099919,-87.6869634,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000950,2,3,17,031,H1,,,,,,,,590500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,125005,0,Census Tract 5905 (part),S,,396,161,41.8290464,-87.6820707,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000951,2,3,17,031,H1,,,,,,,,600600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,04,,,,,,,,,,,,41976,0,Census Tract 6006 (part),S,,1,1,41.8461132,-87.6587383,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
